Domain Name,Potential Goal,Initial,isRealGoal,Time to Extract Landmarks,Extracted Landmarks
blocks-world-p03,(and (clear r) (ontable h) (on r u) (on u s) (on s h)),"['(handempty)', '(clear t)', '(ontable t)', '(clear u)', '(ontable u)', '(clear r)', '(ontable r)', '(clear k)', '(ontable k)', '(clear c)', '(ontable c)', '(clear s)', '(on s a)', '(on a h)', '(ontable h)']",False,0.13760995864868164,"['(clear r)', '(clear u)', '(on s a)', '(ontable u)', '(ontable r)', '(handempty)', '(clear s)', '(ontable h)', '(on a h)', '(holding r)', '(holding u)', '(holding s)', '(clear a)', '(on r u)', '(on u s)', '(clear h)', '(on s h)']"
blocks-world-p03,(and (clear c) (ontable h) (on c r) (on r u) (on u s) (on s h)),"['(handempty)', '(clear t)', '(ontable t)', '(clear u)', '(ontable u)', '(clear r)', '(ontable r)', '(clear k)', '(ontable k)', '(clear c)', '(ontable c)', '(clear s)', '(on s a)', '(on a h)', '(ontable h)']",False,0.1349318027496338,"['(clear r)', '(clear u)', '(on s a)', '(ontable u)', '(ontable r)', '(handempty)', '(clear s)', '(ontable h)', '(on a h)', '(clear c)', '(ontable c)', '(holding c)', '(holding r)', '(holding u)', '(holding s)', '(clear a)', '(on r u)', '(on c r)', '(on u s)', '(clear h)', '(on s h)']"
blocks-world-p03,(and (clear t) (ontable k) (on t r) (on r u) (on u c) (on c k)),"['(handempty)', '(clear t)', '(ontable t)', '(clear u)', '(ontable u)', '(clear r)', '(ontable r)', '(clear k)', '(ontable k)', '(clear c)', '(ontable c)', '(clear s)', '(on s a)', '(on a h)', '(ontable h)']",False,0.13744115829467773,"['(clear r)', '(clear t)', '(clear u)', '(ontable k)', '(ontable u)', '(ontable r)', '(ontable t)', '(handempty)', '(clear k)', '(clear c)', '(ontable c)', '(holding c)', '(holding r)', '(holding u)', '(holding t)', '(on r u)', '(on u c)', '(on t r)', '(on c k)']"
blocks-world-p03,(and (clear s) (ontable k) (on s u) (on u c) (on c k)),"['(handempty)', '(clear t)', '(ontable t)', '(clear u)', '(ontable u)', '(clear r)', '(ontable r)', '(clear k)', '(ontable k)', '(clear c)', '(ontable c)', '(clear s)', '(on s a)', '(on a h)', '(ontable h)']",False,0.13417601585388184,"['(clear u)', '(ontable k)', '(on s a)', '(ontable u)', '(handempty)', '(clear s)', '(clear k)', '(clear c)', '(ontable c)', '(holding c)', '(holding u)', '(holding s)', '(on u c)', '(on s u)', '(on c k)']"
blocks-world-p03,(and (clear t) (ontable k) (on t u) (on u c) (on c k)),"['(handempty)', '(clear t)', '(ontable t)', '(clear u)', '(ontable u)', '(clear r)', '(ontable r)', '(clear k)', '(ontable k)', '(clear c)', '(ontable c)', '(clear s)', '(on s a)', '(on a h)', '(ontable h)']",False,0.1331629753112793,"['(clear t)', '(clear u)', '(ontable k)', '(ontable u)', '(ontable t)', '(handempty)', '(clear k)', '(clear c)', '(ontable c)', '(holding c)', '(holding u)', '(holding t)', '(on u c)', '(on t u)', '(on c k)']"
blocks-world-p03,(and (clear r) (ontable k) (on r u) (on u c) (on c k)),"['(handempty)', '(clear t)', '(ontable t)', '(clear u)', '(ontable u)', '(clear r)', '(ontable r)', '(clear k)', '(ontable k)', '(clear c)', '(ontable c)', '(clear s)', '(on s a)', '(on a h)', '(ontable h)']",False,0.1349349021911621,"['(clear r)', '(clear u)', '(ontable k)', '(ontable u)', '(ontable r)', '(handempty)', '(clear k)', '(clear c)', '(ontable c)', '(holding c)', '(holding r)', '(holding u)', '(on r u)', '(on u c)', '(on c k)']"
blocks-world-p03,(and (clear r) (ontable t) (on r u) (on u s) (on s t)),"['(handempty)', '(clear t)', '(ontable t)', '(clear u)', '(ontable u)', '(clear r)', '(ontable r)', '(clear k)', '(ontable k)', '(clear c)', '(ontable c)', '(clear s)', '(on s a)', '(on a h)', '(ontable h)']",False,0.13260388374328613,"['(clear r)', '(clear t)', '(clear u)', '(on s a)', '(ontable u)', '(ontable r)', '(ontable t)', '(handempty)', '(clear s)', '(holding r)', '(holding u)', '(holding s)', '(on r u)', '(on u s)', '(on s t)']"
blocks-world-p03,(and (clear h) (ontable k) (on h a) (on a c) (on c k)),"['(handempty)', '(clear t)', '(ontable t)', '(clear u)', '(ontable u)', '(clear r)', '(ontable r)', '(clear k)', '(ontable k)', '(clear c)', '(ontable c)', '(clear s)', '(on s a)', '(on a h)', '(ontable h)']",False,0.13720178604125977,"['(ontable k)', '(on s a)', '(handempty)', '(clear s)', '(clear k)', '(ontable h)', '(on a h)', '(clear c)', '(ontable c)', '(holding c)', '(clear a)', '(holding a)', '(clear h)', '(on c k)', '(on a c)', '(holding h)', '(on h a)']"
blocks-world-p03,(and (clear s) (ontable k) (on s a) (on a c) (on c k)),"['(handempty)', '(clear t)', '(ontable t)', '(clear u)', '(ontable u)', '(clear r)', '(ontable r)', '(clear k)', '(ontable k)', '(clear c)', '(ontable c)', '(clear s)', '(on s a)', '(on a h)', '(ontable h)']",False,0.11959004402160645,"['(ontable k)', '(on s a)', '(handempty)', '(clear s)', '(clear k)', '(on a h)', '(clear c)', '(ontable c)', '(holding c)', '(clear a)', '(holding a)', '(on c k)', '(on a c)']"
blocks-world-p03,(and (clear c) (ontable t) (on c u) (on u r) (on r t)),"['(handempty)', '(clear t)', '(ontable t)', '(clear u)', '(ontable u)', '(clear r)', '(ontable r)', '(clear k)', '(ontable k)', '(clear c)', '(ontable c)', '(clear s)', '(on s a)', '(on a h)', '(ontable h)']",False,0.13840913772583008,"['(clear r)', '(clear t)', '(clear u)', '(ontable u)', '(ontable r)', '(ontable t)', '(handempty)', '(clear c)', '(ontable c)', '(holding c)', '(holding r)', '(holding u)', '(on r t)', '(on u r)', '(on c u)']"
